Product Code,Description,Sales Price,Last Cost Price (Std)
CSM-CP/DSF,CSM-CreaseStream Mini,1897.00,0.00
CSM-CP-PACK,CreaseStream Mini CP Tool Pack OBSOLETE,0.00,151.28
CSM-CK25KISS,CSM - Kiss Cutting Blade 25mm OBSOLETE,42.00,8.80
CSM-CK25,CSM - Cutting Knife 25mm OBSOLETE,42.00,8.80
CSM-BOLTM8,CSM - Bolt for Std Calliper Mechanism,2.60,1.00
CSM-BELTPULLEY,CSM - Belt Pulley 21 T5 24-2 for Mini-59348751,47.00,0.00
CSM-AFGEAR/TWASH,CSM-Autofeed MKII Gearing Thrust Washer,4.90,2.01
CSM-AFGEAR/TPULL,CSM-Autofeed MKII Gearing Timing Pulley,0.00,0.00
CSM-AFGEAR/TBELT280-10,CSM-Autofeed MKII Gearing Belt,24.00,9.85
CSM-AFGEAR/SHCOLL,CSM-Autofeed MKII Gearing Shaft Collar,16.65,6.87
CSM-AF-TS,CSM - Transformer Socket for Auto-Feed,8.00,1.46
CSM-AF-SPIGOT4,CSM-AutoFeed Top Shaft Spigot,15.40,6.36
CSM-AF-SHC,CSM - CreaseStream Mini Auto-Feed - SHC,4449.00,1700.39
CSM-AF-SBKX-16-25,CSM-Autofeed-Top Shaft Slide Bearing,6.60,2.67
CSM-AF-SBKX-16-,OBSOLETE,0.00,0.00
CSM-AF-ON/OFF,CSM-Autofeed On/Off Switch,4.50,1.66
CSM-AF-LSW,CSM-Autofeed Assembled Left Cover,98.00,40.13
CSM-AF-ELBOARD,CSM - Auto-Feed Programmed Electronic Board,189.00,84.61
CSM-AF-DOGAMO,CSM - Doga DC Motor for Auto-Feed,463.00,179.76
CSM-AF-DC/DSF,CreaseStream Auto Feed MkII - DC - Double Score Female,4697.00,2012.99
CSM-AF-CP/DSF,CreaseStream Auto Feed MkII - CP - Double Score Female,4697.00,0.00
CSM-AF-CLDISC,CSM - Autofeed Clutch Disc,42.00,1.00
CSM-AF-CLADJMC,CSM - Autofeed Clutch Adjustment Motor,40.00,16.54
CSM-AF-CF/ACCS,CSM-Card Folder Accelerator Shaft,0.00,0.00
CSM-AF-ACC/LC42,CSM-Locking Collar for Accelerator Shaft,3.70,1.53
CSM-AF-ACC-SS/,CSM-Accelerator Shaft Support Washer,0.25,0.10
CSM-AF-ACC-ORI,CSM-O Ring for Accelerator Shaft,1.25,0.50
CSM-AF-ACC-BUF,CSM-O Ring Buffer for Accelerator Shaft,0.50,0.20
CSM-ADAPT24V,CSM - Electrical Transformer Adaptor for,75.00,30.47
CSJ/SLAY,CSJ - Magnetic Side Lay Guide 559049284,24.00,13.89
CSJ/SHC-30,CSJ - Spine & Hinge Crease Tool,1200.00,264.00
CSJ/SHAFT,CSJ - Tooling Shafts-Singles-59023819,226.20,110.00
CSJ/SBAR,CSJ - Magnetic Support Strip,13.00,5.14
CSJ/MPB-75-WID,CSJ-75-Wide Junior Extra Heavy Perf Blade,30.00,12.44
CSJ/30-HOLDER,Creasing Rib/Nylon Sleeve Holder,350.00,21.10
CSJ/30-FE-PACK,Creasing Female & Ribs,350.00,35.66
CSJ/30-BH-PACK,"Blade Holder, Micro-Perforator Blades & Nylon Sleeves",400.00,81.03
CSJ-US,CreaseStream Junior Machine -US-OBSOLETE,3847.00,1158.79
CSJ-TOPWASTE,CSJ - Top Micro-Perf Stripper for Junior,10.00,1.50
CSJ-SMOOTHER,CSJ - Paper Feed Smoother for Junior,10.00,3.62
CSJ-PRO/SBAR,CSJ-Pro Magnetic Support Bar (OBSOLETE),19.50,7.88
CSJ-PRO/CCP,CSJ-Pro Calliper Control Plate (OBSOLETE),5.30,2.19
CSJ-PRO/30-SHC,Spine & Hinge Creasing Device for Pro,1097.00,237.64
CSJ-PRO/30-MP,Micro-Perf Device for CreasesStream Pro,757.00,131.00
CSJ-PRO/30-FF,Tri-Creaser Fast Fit Creasing Device for Pro,1097.00,95.73
CSJ-PCBOARD,CSJ-Switch Board CreaseStream Junior,109.65,45.30
CSJ-PACK,OBSOLETE,0.00,177.65
CSJ-DHTD-5M-305,CSJ-Toothed Drive Belt-Junior,11.00,4.22
CSJ-BOTTOMWASTE,CSJ-Bottom Micro-Perf Stripper for Junior,10.00,1.50
CSJ-1345302180,CSJ-CreaseStream-Junior Button Start/Stop,37.00,12.82
CSJ,CreaseStream Junior Machine OBSOLETE,3747.00,1042.84
CSCC/SIDELAY,CSCC-Magnetic Side Lay Guide,24.00,0.00
CSCC/NY-SL,Creasestream Cardcreaser Nylon Sleeve,18.00,7.70
CSCC/HANDLE,CS-Card Creaser Drive Handle,22.00,0.00
CSCC/20-HOLDER,"Creasestream Card Creaser Perf, Cutting Knive Holder",97.00,51.69
CSCC-SHC-DSF,Creasestream Cardcreaser Spine & Hinge DSF CreaserFULL KIT,400.00,234.00
CSCC-RIB-Y,OBSOLETE Now MOULD-102SB,19.65,1.69
CSCC-RIB-O,OBSOLETE Now MOULD-118SB,19.65,1.69
CSCC-MP-PACK,Creasestream Cardcreaser Micro Perf Pack,0.00,17.68
CSCC-MP,Creasestream Cardcreaser Micro Perf,147.00,95.19
CSCC-HOLDER,CardCreaserTop/Bottom Shaft Holder for,65.00,26.47
CSCC-HGW/SCREW,CSCC-Card Creaser Srew for Handle Gear Whheel,0.00,0.00
CSCC-HGW,CSCC-Card Creaser Handle Gear Wheel,0.00,0.00
CSCC-GRIP,CS-Card-Creaser White Gripper Band 20mm,0.00,1.00
CSCC-FF-DSF,Fast-Fit Creasing Device for Card Creaser,147.00,83.47
CSCC-FE-PACK,Creasestream Card Creaser Female Pack,0.00,82.22
CSCC-FE,CS-Card-Creaser Female 20mm,0.00,1.00
CSCC-DSF/SHC-NY-Y,OBSOLETE,42.00,9.36
CSCC-DSF/SHC-NY-B,OBSOLETE,42.00,9.03
CSCC-DS,CSCC-Card Creaser- Driving-Shaft-Steel,106.00,46.32
CSCC-CT-PACK,Card Creaser Cutting Pack,27.78,24.16
CSCC-CT,Card Creaser Cutting Tool,147.00,52.08
CSCC-COLLAR-T,CS-Card Creaser Support Collar Top,22.00,9.09
CSCC-COLLAR-B,CS Card Creaser Support Collar-Bottom,18.70,6.74
CSCC-CK20,OBSOLETE,0.00,0.00
CSCC-BS,CSCC-Card Creaser Bottom Shaft-Steel,99.50,43.60
CSCC-BH-HOLDER,OBSOLETE,0.00,40.00
CSCC-6MMX8SCREW,OBSOLETE,2.50,0.96
CSCC-6MMX6.5SC,OBSOLETE,2.50,1.20
CSCC,CS- CreaseStream Card- Creaser-Deluxe,1197.00,419.95
CS-TABLE/WHEEL,CSM- Wheel for CreaseStream Table,15.00,1.00
CS-TABLE-EXT,Top Extension for CS Mobile Table,0.00,85.86
CS-TABLE,CSM-Table for CSM  MKII,275.00,251.00
CS-SCREW-8MMX,OBSOLETE,2.50,1.20
CS-SCREW,OBSOLETE,2.70,1.20
CS-PALLET/90X60HT,Heat Treated Pallet RECYCLED 90x60x15cm,0.00,6.50
CS-PALLET/90X60,Non Heat Treated Pallet RECYCLED 90cmx60x15xm,0.00,7.50
CS-PALLET/80X80,Heat Treated Pallet 80cm x 80cm,0.00,4.50
CS-KNOB,CSM - Fixing Knob for Mini Receiving Tray,2.00,1.00
CS-FOAM,CSM - Box Foams for Mini Standard,0.00,11.98
CS-CP445027,CSM- Outer Box for Mini Standard,0.00,8.99
CS-CF-LAY,CS-CreaseStream Card Folder Magnetic Side Lay,0.00,0.00
CS-CF-CGT/USA,CardFolder Crease Guide Templates x12,57.97,1.00
CS-CF-CGT,CardFolder Crease Guide Templates x12,57.97,1.00
CS-CF-BATCHCOU,CS-Cardfolder Batch Counter,1500.00,975.00
CS-CARTON900,Pallet Cover 90x60x100,0.00,6.30
CS-CARTON1200,Pallet Cover 120x100x100,0.00,9.10
CS-CARDFOLDER,CreaseStream CardFolder 360 with Mobile Table and Extension,7600.00,3831.00
CS-APLUS-PER-ST,CS-Auto-Plus Perf Stripper & Smoother,15.00,6.04
CS-AP-TABLE,CS-Auto-Plus-Mobile Table,400.00,368.44
CS-AP-HAND-LSC,CS-Auto-Plus Handle Locking Screw,18.00,7.10
CS-AP-DELTRAY,CS-Delivery Tray for Auto-Plus,0.00,59.92
CS-ALLEN-4MM,CreaseStream - 4mm T-Bar Ball End,10.00,1.00
CS-AF-PLUS,Creasestream Auto Plus and Table,8497.00,2118.64
CS-AF-HSR-R,CS-Autoplus High Side Rail-Right,101.00,43.05
CS-AF-HSR-L,CS-Autoplus High Side Rail-Left,101.00,43.05
CP-NY/SL-SH-65-B,CP Applicator Blue Nylon Sleeve Shoei 35/65,47.00,28.25
CP-NY/SL-SH-65,CP Applicator Black Nylon Sleeve Shoei 35/65,47.00,6.96
CP-NY/SL-HO-B,CP-Applicator & Multi-Tool Blue Nylon Sleeve to fit Horizon,47.00,31.98
CP-NY/SL-HO-65-B,X3 coded varying sizes  blue nylon sleeve for testing,0.00,55.41
CP-NY/SL-HO-65,X3 coded varying sizes black nylon sleeve for testing,0.00,54.70
CP-NY/SL-HO,CP-Applicator & Multi-Tool Black Nylon Sleeve to fit Horizon,47.00,31.12
CP-NY/SL-GUK-B,CP-Applicator & Multi-Tool Blue Nylon Sleeve to fit GUK 35mm,47.00,10.18
CP-NY/SL-GUK,CP-Applicator & Multi-Tool Black Nylon Sleeve to fit GUK 35m,47.00,9.78
CP-NY/SL-BF-28-B,CP Applicator Blue Nylon Sleeve Large Baum - 28mm,47.00,20.44
CP-NY/SL-BF-28,CP Applicator Black Nylon Sleeve Large Baum - 28mm,47.00,19.12
CP-NY/SL-BF-22-B,CP Applicator Blue Nylon Sleeve Small Baum -22mm,47.00,27.39
CP-NY/SL-BF-22,CP Applicator Black Nylon Sleeve Small Baum -22mm,47.00,18.48
CP-NY/SL-40-MOD,CP-Applicator & Multi-Tool Black Nylon Sleeve to fit MBO 40m,47.00,16.33
CP-NY/SL-40-B-MOD,CP-Applicator & Multi-Tool Blue Nylon Sleeve to fit MBO 40mm,47.00,20.71
CP-NY/SL-40-B,Multi-Tool Blue Nylon Sleeve - DO NOT USE,47.00,22.59
CP-NY/SL-40,Multi-Tool Black Nylon Sleeve - DO NOT USE,47.00,15.76
CP-NY/SL-36-B,CP-Applicator & Multi-Tool Blue Nylon Sleeve to fit Agor & M,47.00,10.18
CP-NY/SL-36,CP-Applicator & Multi-Tool Black Nylon Sleeve to fit Agor &,47.00,12.80
CP-NY/SL-35-HH-B,CP-Applicator & Multi-Tool Blue Nylon Sleeve to fit Herzog a,47.00,10.18
CP-NY/SL-35-HH,CP-Applicator & Multi-Tool Black Nylon Sleeve to fit Herzog,47.00,23.56
CP-NY/SL-35-B,CP-Applicator & Multi-Tool Blue Nylon Sleeve to fit Stahl/He,47.00,16.18
CP-NY/SL-35,CP-Applicator & Multi-Tool Black Nylon Sleeve to fit Stahl/H,47.00,20.03
CP-NY/SL-30-HH-B,CP Applicator Blue Nylon Sleeve H&H 30mm,47.00,14.00
CP-NY/SL-30-HH,CP Applicator Black Nylon Sleeve H&H 30mm,47.00,13.78
CP-NY/SL-30-B,CP-Applicator & Multi-Tool Blue Nylon Sleeve to fit MBO & Ho,47.00,23.89
CP-NY/SL-30,CP-Applicator & Multi-Tool Black Nylon Sleeve to fit MBO & H,47.00,23.59
CP-NY/SL-25-B,CP-Applicator & Multi-Tool Blue Nylon Sleeve to fit Stahl/He,47.00,16.90
CP-NY/SL-25,CP-Applicator & Multi-Tool Black Nylon Sleeve to fit Stahl/H,47.00,21.32
CP-NSH/35,Nylon Sleeve Holder & screws for 35mm CP Applicator,128.40,0.00
CP-NSH/30-HH,Nylon Sleeve Holder & Screws for HH/30 CP Applicator,128.40,0.00
CP-NSH/30,Nylon Sleeve Holder and Screws for 30mm CP Applicator,0.00,0.00
CP-NSH/25,Nylon Sleeve Holder & screws for 25mm CP Applicator,128.40,103.00
CP-HO/BQ500,CP Applicator to fit Horizon BQ500,1200.00,77.49
CP-HO-BLUE/BQ500,CP Applicator Blue Nylon Sleeve 8mm to fit Horizon BQ500,42.00,0.00
CP-HO-BLACK/BQ500,CP Applicator Black Nylon Sleeve 8mm to fit Horizon BQ500,42.00,0.00
CP-AP-ST/25-FP,CP-Applicator to fit Stahl/Heidelberg 25mm shafts,1436.40,651.08
CP-AP-SM/35-FP-GUK,CP-Applicator to fit GUK 35mm shafts,1436.40,193.67
CP-AP-SM/35-FP,CP-Applicator to fit Stahl/Heidelberg & MBO 35mm shafts,1436.40,425.67
CP-AP-QC/36-FP,CP-Applicator to fit Agor & Multigraf 36mm shafts,1436.40,182.51
CP-AP-NSH/GUK,GUK 35mm 2 Set Multi-Tool Black and Blue Nylon Sleeve Holder,336.00,30.76
CP-AP-NSH/40,40mm 2 Set Multi-Tool Black & Blue Nylon Sleeve Holder,336.00,78.82
CP-AP-NSH/36,36mm 2 set Multi-Tool Black & Blue Nylon Sleeve Holder,336.00,36.87
CP-AP-NSH/35-B,OBSELETE,336.00,0.00
CP-AP-NSH/35,35mm 2 set Multi-Tool Black & Blue Nylon Sleeve Holder,336.00,68.47
CP-AP-NSH/30-BLACK,30mm Black Only Nylon Sleeve Holder,168.00,34.26
CP-AP-NSH/30,30mm 2 Set Multi Tool Black and Blue Nylon Sleeve Holder,336.00,76.18
CP-AP-NSH/25-BLACK,25mm Black Only Nylon Sleeve & Holder,168.00,0.00
CP-AP-NSH/25,25mm 2 Set Multi Tool Black and Blue Nylon Sleeve Holder,336.00,74.29
CP-AP-NSH-SH/65,Shoei 65mm O/D - Multi-Tool Black & Blue Nylon Sleeve Holder,336.00,99.57
CP-AP-NSH-SH/55,Shoei 55mm O/D - Multi-Tool Black & Blue Nylon Sleeve Holder,336.00,98.78
CP-AP-NSH-HO/65,65mm O/D Horizon Multi Tool Nylon Sleeve Holders,0.00,390.97
CP-AP-NSH-HO/20-USA,DO NOT USE THIS CODE Special US Horizon CP-Applicator Nylon,336.00,69.61
CP-AP-NSH-HO/20,20mm Horizon Multi-Tool Nylon Sleeve Holders,336.00,69.69
CP-AP-NSH-HH/35,35mm H&H Multi Tool Black & Blue Nylon Sleeve Holder,336.00,47.17
CP-AP-NSH-HH/30,30mm H&H Multi Tool Nylon Sleeve Holder,336.00,46.73
CP-AP-NSH-BF/28,Large Baum 2 set Multi-Tool Black & Blue Nylon Sleeve Holder,336.00,54.72
CP-AP-MF/40-FP,CP-Applicator to fit MBO 40mm shafts,1436.40,620.59
CP-AP-MF/30-FP,CP-Applicator to fit MBO & Horizon 30mm shafts,1436.40,499.38
CP-AP-HO/20-FP,CP-Applicator to fit Horizon 20mm shafts,1436.40,272.11
CP-AP-HH/35-FP,CP-Applicator to fit Herzog and Heymann 35mm shafts,1436.40,559.70
CP-AP-FL-GH/35,Upper Gripper Crease Holder 35mm,0.00,12.23
CP-AP-FL-BH/35,CP Applicator Floating Blade Holder 35mm,0.00,0.00
CP-AP-BF/28-FP, Large Baum 28mm CP-Applicator,1436.40,884.97
CP-AP-BF/22-FP,CP Applicator Small Baum 22mm,1436.40,554.44
COOLANT,Hangsterfer's S388 Coolant 19 Litre pail,0.00,200.00
COLLAR-QC-PA,Collar for Panda,25.00,0.00
COLLAR-FF-SMY,Collar for Fast Fit Smyth,66.00,0.00
COLLAR-FF-SH/55,Locking Collar for Shoei 55mm Fast Fit,66.00,0.00
COLLAR-FF-RS,Locking Collar for Fast Fit Roto Score,66.00,0.00
COLLAR-FF-ROS,Locking collar for Rosback Fast Fit,66.00,18.85
COLLAR-FF-RO,Locking Collar for Rollem Fast Fit,66.00,15.37
COLLAR-FF-HO/50,Locking Collar for Horizon,66.00,14.10
COLLAR-FF-HH/35,Locking Collar for H&H 35mm,66.00,18.79
COLLAR-FF-GUK/35,Locking Collar for GUK Fast Fit,66.00,10.06
COLLAR-FF-DM,Locking Collar for Fast Fit Dick Moll,66.00,26.60
COLLAR-FF-35,Locking collar for 35mm Fast Fit,66.00,18.81
COLLAR-FF-30,Locking collar for 30mm Fast Fit,66.00,16.45
COLLAR-FF-25,Locking Collar for 25mm Fast Fit,66.00,10.00
COLLAR-EF-ROS,Locking Collar for Rosback Easy Fit,66.00,5.91
COLLAR-EF-GUK-35,Locking Collar for GUK Easy Fit,66.00,15.81
COLLAR-EF-BF/28,Locking Collar for Easy Fit Baum 28,66.00,14.65
COLLAR-EF-35-SP,Spacer Collar for 35mm Easy Fit,66.00,10.00
COLLAR-EF-35,Locking Collar for 35mm Easy Fit,66.00,10.00
COLLAR-EF-30-SP,Spacer Collar for 30mm Easy Fit,66.00,10.00
COLLAR-EF-25-SP,Spacer Collar for 25mm Easy Fit,66.00,10.00
COLLAR-EF-25,Locking Collar for 25mm Easy Fit,66.00,10.00
COLLAR-AD/30-35,**DO NOT USE**,0.00,198.68
COLLAR-AD/29.8-35,Collar to Adapt 35mm Cutting Boss to Fit 29.8mm shaft,0.00,198.68
CLOV-LEAD-06,Clover Lead for Japan,8.00,3.18
CK-SH/65-02,Long Cutting Knife - 71mm Outer Diameter,45.00,9.95
CK-SH/65-01,Cutting Knife - 69.5mm Outer Diameter,42.00,9.75
CK-SH/55-02,Long Cutting Knife - 61mm Outer Diameter,45.00,8.55
CK-SH/55-01,Cutting Knife - 59.5mm Outer Diameter,42.00,8.55
CK-MF/40-03,Long Cutting Knife - 64mm Outer Diameter,45.00,26.98
CK-MF/40-01,Cutting Knife - 62.5mm Outer Diameter,42.00,26.98
CK-MB-O1,Cutting Knife - 43.5mm Outer Diameter,42.00,8.98
CK-MB-03,Long Cutting Knife - 45.5mm Outer Diameter,45.00,9.75
CK-MB-02,Kiss-Cutting Knife,42.00,8.25
CK-HH/45-02,Long Cutting Knife - 73.5mm Outer Diameter,54.00,14.00
CK-HH/45-01,Cutting Knife - 72mm Outer Diameter,51.00,14.00
CK-HH/30-3,Long Cutting Knife - 52mm Outer Diameter,45.00,20.75
CK-HH/30-2,Kiss-Cutting Knife,42.00,8.55
CK-HH/30-1,Cutting Knife - 48.85mm Outer Diameter,42.00,8.55
CK-HH/30-0,OBSELETE,21.00,0.00
CK-HH/25-03,Cutting Knife 42mm O/D,42.00,28.75
CK-HH/25-01,Cutting Knife 40m O/D,42.00,23.50
CK-GUK-03,Long Cutting Knife - 65.3mm Outer Diameter,45.00,9.75
CK-GUK-02,Kiss-Cutting Knife,42.00,8.55
CK-GUK-01,Cutting Knife - 63mm Outer Diameter,42.00,19.98
CK-BF/28-03,Long Cutting Knife - 61.65mm Outer Diameter,45.00,8.42
CK-BF/28-02,Kiss-Cutting Knife,42.00,18.00
CK-BF/28-01,Cutting Knife - 60.15mm Outer Diameter,42.00,8.42
CK-BF/22-02,Kiss-Cutting Knife,42.00,8.42
CK-30-03,Long Cutting Knife - 56mm Outer Diameter,45.00,19.98
CK-30-02,Kiss-Cutting Knife,42.00,7.72
CK-30-01,Cutting Knife - 52.85mm Outer Diameter,42.00,11.48
CK-25-03,Long Cutting Knife - 50mm Outer Diameter,45.00,11.26
CK-25-02,Kiss-Cutting Knife,42.00,7.60
CK-25-01,Cutting Knife - 47.5mm Outer Diameter,42.00,11.88
CK-03,Long Cutting Knife - 64mm Outer Diameter,45.00,12.75
CK-02-V-STYLE,Double Bevelled Kiss-Cutting Knife,45.00,7.48
CK-02,Kiss-Cutting Knife,42.00,7.82
CK-01(62.5MM),Cutting Knife - 62.5mm Outer Diameter,42.00,13.10
CK-01,Old Style 60.67mm O/D Cutting Knives,42.00,12.50
CDS-TABLE/WHEEL,CreaseStream Table Wheel with Fixings,0.00,0.00
CD-SP-HO/20-FP-USA-02,Horizon CD Slitting & Perforating Tool - USA,1200.00,69.78
CD-SP-HO/20-FP-USA,Horizon CD Slitting & Perforating Tool - USA,750.00,55.85
CC-MU-GC,Muller Spine-Creaser Groove Cutting Unit,10.00,2.80
CC-MU-01-WASH,Washers for CC-MU-01,2.50,0.23
CC-MU-01-BOLT,Fixing bolt for CC-MU-01,3.50,0.06
CC-MU-01-A,Spine-Creaser to fit Müller Martini 1294 stitching machine c,1616.40,109.06
CC-MU-01,Spine-Creaser to fit Müller Martini (older) 1528 & 1529 stit,1916.40,156.16
CB-SH/65-01,Cutting Boss Shoei 65mm,108.00,23.05
CB-SH/55-01,Cutting Boss Shoei 55mm,108.00,20.05
CB-MF/40-01,Cutting Boss MBO 40mm,108.00,19.50
CB-MB-01,Cutting Boss MB,108.00,15.18
CB-HO-02,Cutting Boss Horizon - US CD Perf & Slitting,108.00,16.32
CB-HO-01,Cutting Boss Horizon,108.00,15.50
CB-HH-40,Cutting Boss H&H 40m,108.00,23.98
CB-HH-30,Cutting Boss Herzog & Heymann - 30 mm,108.00,23.45
CB-HH-25,Cutting Boss H&H 25m I/D,108.00,47.00
CB-HH-02,Cutting Boss Herzog & Heymann - 45mm I/D,108.00,68.75
CB-HH-01,Cutting Boss Herzog & Heymann - 35mm,108.00,32.98
CB-GUK-01,Cutting Boss GUK,108.00,17.82
CB-BF/28-01,Cutting Boss Large Baum,108.00,20.20
CB-30-01,Cutting Boss 30 mm,108.00,17.07
CB-25-01,Cutting Boss 25 mm,108.00,18.85
CB-02/CD,Narrow Cutting Boss for CD & DVD inlays 35mm shaft,118.00,27.30
CB-02,Cutting Boss - 35 mm,108.00,22.78
CB-01,Cutting Boss - 36 mm,108.00,17.12
C-SPAN68.75,C-Spanner for DCM/MCM Machines,26.70,11.00
AMBOO3,OBSELETE,0.00,0.00
AMB001,OBSELETE,0.00,2.30
AGOR-3,Agor TurboCreaser Starter Pack Option 3 35mm. DISCONTINUED,1764.00,190.08
AGOR-2,Agor Turbo-Creaser Starter Pack Option 2. DISCONTINUED,1323.60,256.84
AGOR-1,Agor Turbo-Creaser Starter Pack Option1 DISCONTINUED,1764.00,182.96
999-SS-YELLOW,H&H 35mm Yellow Plastic Creaser Section Score,20.00,10.80
999-SS-WHITE,H&H 35mm White Plastic Creaser Section Score,20.00,11.06
999-SS-ORANGE,H&H 35mm Orange Plastic Creaser Section Score,20.00,10.66
999-SS-BLUE,H&H 35mm Blue Plastic Creaser Section Score,20.00,10.84
999-SS,H&H 35mm Section Score,750.00,109.63
90MM-BLACK-ACETAL,90mm Black acetal in 150mm lengths,0.00,9.90
8TORX-TOOL,T8 Torx Flag Keys,7.50,1.26
8MMX8-SCREWS,8 x 8 Screws - do not use this code,3.50,0.49
8MMX6-SCREWS,M8 x 6mm Brass Tipped Grubscrew,3.50,1.47
80MM-BLUE-ACETAL,80mm Blue acetal in 150mm lengths,0.00,10.53
790-SS-YELLOW,MBO 30mm Yellow Plastic Creaser Section Score,20.00,10.80
790-SS-WHITE,MBO 30mm White Plastic Creaser Section Score,20.00,11.06
790-SS-ORANGE,MBO 30mm Orange Plastic Creaser Section Score,20.00,10.66
790-SS-BLUE,MBO 30mm Blue Plastic Creaser Section Score,20.00,10.84
790-SS,MBO 30mm Section Score,750.00,107.14
790-PH-YELLOW,MBO 30mm Yellow Plastic Creaser Pharma Score,20.00,10.80
790-PH-WHITE,MBO 30mm White Plastic Creaser Pharma Score,20.00,11.06
790-PH-BLUE,MBO 30mm Blue Plastic Creaser Pharma Score,20.00,10.84
790-PH-BLACK,MBO 30mm Black Plastic Creaser Pharma Score,20.00,10.66
790-PH,MBO 30mm Pharma Score,750.00,107.14
70MM-BLUE-ACETAL,70mm Blue acetal in 150mm lengths,0.00,7.74
70MM-BLACK-ACETAL,70mm Black acetal in 150mm lengths,0.00,5.74
708-PH-YELLOW,H&H 30mm Yellow Plastic Creaser Pharma Score,0.00,0.00
708-PH-WHITE,H&H 30mm White Plastic Creaser Pharma Score,0.00,0.00
708-PH-BLUE,H&H 30mm Blue Plastic Creaser Pharma Score,0.00,0.00
708-PH-BLACK,H&H 30 Black Plastic Creaser Pharma Score,0.00,0.00
708-PH,H&H 30Pharma Score,0.00,0.00
6X25SCREWS,M6 x 25mm Slotted Headless Screw,3.50,0.23
6MMX8-SCREWS,M6 x 8mm Brass Tipped Grubscrew,3.50,1.29
6MMX6.5SCREWS,M6 x 6.5mm Brass Tipped Grubscrew,3.50,0.64
6MMX36-SCREWS,6mm x 36mm Hexagon Screw,3.50,1.00
6MM-SCREWS,M6 x 5mm Brass Tipped Grubscrew,3.50,0.51
693-FF,Fast Fit for B&R Moll Regal - Fixed Female,0.00,10.38
6808-ZZ,6808-ZZ Bearing 52 x 40 x 7mm,0.00,1.14
6807-ZZ,6807-ZZ Bearing 47 x 35 x 7mm,0.00,1.10
6805-ZZ,6805-ZZ Bearing 37 x 25 x 7mm,0.00,0.62
624-SS-YELLOW,Heidelberg Stahl Yellow Plastic Creaser Section Score,20.00,10.80
624-SS-WHITE,Heidelberg Stahl White Plastic Creaser Section Score,20.00,11.06
624-SS-ORANGE,Heidelberg Stahl Orange Plastic Creaser Section Score,20.00,10.66
624-SS-BLUE,Heidelberg Stahl Blue Plastic Creaser Section Score,20.00,10.84
624-SS,Heidelberg Stahl 25mm Section Score,750.00,105.52
61807-ZZ,61807 ZZ bearing 47mm OD x 35mm ID x 7mm,0.00,1.10
61806-ZZ-TIMKEN,Timken 61806 ZZ Bearing 42 x 30 x 7mm,0.00,14.69
61805-ZZ,61805 ZZ bearing 37mm OD x 25mm ID x 7mm,0.00,0.62
61707-ZZ,61707 ZZ Bearing 44mm OD x 35mm ID x 5mm,0.00,1.68
61705-ZZ,61705 ZZ Bearing 32mm OD x 25mm ID x 4mm,0.00,2.25
6004-2RS-SKF,SKF 6004 2RS Bearing 42mm x 20mm x 12mm,0.00,3.17
5MMX6-DOM-SCREWS,M5 x 6mm Socket Dome Screw - Dave has them,3.50,0.00
5MMX35-SCREWS,5mm x 30mm Screws,3.50,0.11
5MMX10-SCREWS,M5 x 10mm long stainless steel screws,3.50,0.09
5MM-LO/HEX-WRE,5mm L-Wrench Allen Key,7.50,0.59
5MM-L-WRE-BALL,5mm Hexagon Ball Driver L-Wrench,7.50,1.42
5MM-HEX-TOOL,5mm Allen Key,7.50,2.78
562-PH-YELLOW,,0.00,0.00
562-PH-WHITE,,0.00,0.00
562-PH-BLUE,,0.00,0.00
562-PH-BLACK,,0.00,0.00
562-PH,Pratham Prototype,0.00,6.41
50MM-BOLT,50mm Long Fixing Bolt,3.50,0.19
503700400,M8 x 8mm Brass Tipped Grubscrew,3.50,1.70
4MMX5,M4 x 5mm Grubscrew,3.50,0.50
4MMX4,M4 x 4mm Grubscrew,3.50,0.50
4MM-L-WRE,4mm L-Wrench Allen Key,7.50,0.00
4MM-HEX-TOOL,4mm Allen Key,7.50,3.77
4MM-ALL-TOOL,4mm Allen Key,7.50,0.20
435-SS-WHITE,,0.00,0.00
3MX4MM-TQ-SCREW,Do not use,0.00,0.00
3MMX5MM-SREWS,Morgana Blade Screws,3.50,0.06
3MMX4MM-TQ-SCREW,3mm x 4mm Morgana Nylon Sleeve Torque Screw,3.50,0.00
3MMX4,M4 x 3MM Grubscrew,0.00,0.00
3MMX10MM-SCREW,3mm x 10mm Morgana Nylon Sleeve Screw,3.50,0.00
3MM-L-WRE,3mm L-Wrench Allen Key,7.50,0.88
3MM-HEX-TOOL,3mm Allen Key,7.50,2.93
317-SS-YELLOW,MBO Section Score Plastic Yellow,20.00,10.80
317-SS-WHITE,MBO Sectoin Score Plastic White,20.00,11.06
317-SS-ORANGE,MBO Section Score Plastic Orange,20.00,10.66
317-SS-BLUE,MBO Section Score Plastic Blue,20.00,10.84
317-SS-BLACK,MBO Section Score Plastic Black,20.00,10.66
317-SS,MBO 35mm Section Score,750.00,98.67
2MM-HEX-TOOL,2mm Allen Key,7.50,0.90
25MM-HO-SPRING,25mm Long Pressure Strengthening Spring,3.50,0.73
2.5MM-ALL-TOOL,2.5mm Allen Key,7.50,0.15
1MM/SHIM-SPACER,Shim Washer 1mm,1.62,0.00
