Product Code,Description,Sales Price,Cost Price,Type,Category,Margin %,Gina Pricing,Gina %,Uwe Pricing,Uwe %,New Distributor Price,New Distributor Price %,Last Order Date
MOULD-92X,Blue Split Gripper Crease Muller Adjustable,26,1.2,consumable,Rubber Creasing Band,93.7,,,,,,,04/02/2013
MOULD-91X,Yellow Split Gripper Crease Muller Adjustable,26,1.2,consumable,Rubber Creasing Band,93.7,,,,,,,17/05/2012
MOULD-91B,Yellow EnduraCrease Split Muller Adjustable,26,2.14,consumable,Rubber Creasing Band,90.7,,,,,,,07/01/2015
MOULD-90A,Orange Split Gripper Crease for Horizon Stitch Liner,26,1.23,consumable,Rubber Creasing Band,93.5,,,,,,,04/02/2020
MOULD-86B-XY,Black Enduracrease Longford .,26,0,consumable,Rubber Creasing Band,,,,,,,,14/12/2021
MOULD-66B-SX,MAKES Orange Fast fit Large Baum Split Gripper Crease,26,1.98,consumable,Rubber Creasing Band,92.4,,,,,,,17/05/2013
MOULD-65B-SX,MAKES Blue Fast Fit Large Baum Gripper,26,1.72,consumable,Rubber Creasing Band,93.4,,,,,,,17/05/2013
MOULD-64B-SX,MAKES Yellow Fast Fit Large Baum Gripper Crease,26,1.72,consumable,Rubber Creasing Band,93.4,,,,,,,17/05/2013
MOULD-38,Kolbus/Web-Creaser Super-Heavy Matrix,26,2.73,consumable,Rubber Creasing Band,85.6,,,,,,,20/02/2020
MOULD-199,Quad Creaser Yellow Rib for Bindwel Binder,26,0,consumable,Rubber Creasing Band,,,,,,,,
MOULD-198,Quad Creaser Blue Rib for Bindwel Binder,26,0,consumable,Rubber Creasing Band,,,,,,,,
MOULD-197,Quad Creaser Orange Rib for Bindwel Binder,26,0,consumable,Rubber Creasing Band,,,,,,,,
MOULD-189,Tri-Creaser Fast Fit Orange Split Gripper Crease,26,0,consumable,Rubber Creasing Band,,,,,,,,
MOULD-188,Spine & Quad-Creaser Yellow Split Gripper Crease,26,0,consumable,Rubber Creasing Band,,,,,,,,
MOULD-187,Spine & Quad-Creaser Blue Split Gripper Crease,26,0,consumable,Rubber Creasing Band,,,,,,,,04/12/2024
MOULD-185,Spine- & Quad-Creaser Orange Split Gripper Crease,26,0,consumable,Rubber Creasing Band,,,,,,,,21/01/2025
MOULD-184,Blue Split Gripper Crease,26,1.58,consumable,Rubber Creasing Band,93.1,,,,,,,02/08/2024
MOULD-178B,Yellow Enduracrease Fast Fit Petratto 40mm Split Creaser,26,2.73,consumable,Rubber Creasing Band,89.5,,,,,,,05/02/2024
MOULD-177B,Blue Enduracrease Fast Fit Petratto 40mm Split Creaser,26,2.73,consumable,Rubber Creasing Band,89.5,,,,,,,25/02/2025
MOULD-176B,Orange Enduracrease Fast Fit Petratto 40mm Split Creaser,26,2.73,consumable,Rubber Creasing Band,89.5,,,,,,,07/03/2022
MOULD-164B-30MM,Black EnduraCrease Fast Fit 30mm Split,26,2.5,consumable,Rubber Creasing Band,90.4,,,,,,,19/01/2022
MOULD-164A,Black Fast Fit Creasing Ribs 35mm,26,1,consumable,Rubber Creasing Band,95.7,,,,,,,04/03/2010
MOULD-121,DISCONTINUED Orange Fast-Fit H&H 35mm Split Lugged Gripper,26,1.5,consumable,Rubber Creasing Band,93.5,,,,,,,21/12/2020
MOULD-120,DISCONTINUED Blue Fast-Fit H&H 35mm Split Lugged Gripper Cre,26,1.5,consumable,Rubber Creasing Band,93.5,,,,,,,30/03/2012
MOULD-119,DISCONTINUED Yellow Fast-Fit H&H 35mm Split Lugged Gripper C,26,1.66,consumable,Rubber Creasing Band,92.8,,,,,,,30/03/2012
MOULD-114X,Obselete. Orange GUK Fast Fit Split Lugged Gripper Crease,26,1.58,consumable,Rubber Creasing Band,93.1,,,,,,,20/08/2010
MOULD-113X,Obselete.Blue GUK Fast Fit Split Lugged Gripper Crease,26,1.58,consumable,Rubber Creasing Band,93.1,,,,,,,20/08/2010
MOULD-113B-SB,MAKES a Blue Fast Fit H&H 35mm Gripper Crease,26,2.65,consumable,Rubber Creasing Band,89.8,,,,,,,26/07/2013
MOULD-110B,Green Fast Fit 30mm Lugged Enduracresae,26,2.73,consumable,Rubber Creasing Band,,,,,,,,17/06/2024
MOULD-109B,Orange Fast Fit 30mm Enduracrease,26,2.73,consumable,Rubber Creasing Band,,,,,,,,05/02/2025
999-SS-YELLOW,H&H 35mm Yellow Plastic Creaser Section Score,20,10.8,consumable,Section Scoring Band,46,,,,,,,
999-SS-WHITE,H&H 35mm White Plastic Creaser Section Score,20,11.06,consumable,Section Scoring Band,44.7,,,,,,,
999-SS-ORANGE,H&H 35mm Orange Plastic Creaser Section Score,20,10.66,consumable,Section Scoring Band,46.7,,,,,,,
999-SS-BLUE,H&H 35mm Blue Plastic Creaser Section Score,20,10.84,consumable,Section Scoring Band,45.8,,,,,,,
790-SS-YELLOW,MBO 30mm Yellow Plastic Creaser Section Score,20,10.8,consumable,Section Scoring Band,46,,,,,,,04/03/2025
790-SS-WHITE,MBO 30mm White Plastic Creaser Section Score,20,11.06,consumable,Section Scoring Band,44.7,,,,,,,04/03/2025
790-SS-ORANGE,MBO 30mm Orange Plastic Creaser Section Score,20,10.66,consumable,Section Scoring Band,46.7,,,,,,,04/03/2025
790-SS-BLUE,MBO 30mm Blue Plastic Creaser Section Score,20,10.84,consumable,Section Scoring Band,45.8,,,,,,,04/03/2025
624-SS-YELLOW,Heidelberg Stahl Yellow Plastic Creaser Section Score,20,10.8,consumable,Section Scoring Band,46,,,,,,,
624-SS-WHITE,Heidelberg Stahl White Plastic Creaser Section Score,20,11.06,consumable,Section Scoring Band,44.7,,,,,,,
624-SS-ORANGE,Heidelberg Stahl Orange Plastic Creaser Section Score,20,10.66,consumable,Section Scoring Band,46.7,,,,,,,
624-SS-BLUE,Heidelberg Stahl Blue Plastic Creaser Section Score,20,10.84,consumable,Section Scoring Band,45.8,,,,,,,
435-SS-WHITE,,0,0,consumable,Section Scoring Band,,,,,,,,
317-SS-YELLOW,MBO Section Score Plastic Yellow,20,10.8,consumable,Section Scoring Band,46,,,,,,,08/01/2026
317-SS-WHITE,MBO Sectoin Score Plastic White,20,11.06,consumable,Section Scoring Band,44.7,,,,,,,26/03/2025
317-SS-ORANGE,MBO Section Score Plastic Orange,20,10.66,consumable,Section Scoring Band,46.7,,,,,,,08/01/2026
317-SS-BLUE,MBO Section Score Plastic Blue,20,10.84,consumable,Section Scoring Band,45.8,,,,,,,08/01/2026
317-SS-BLACK,MBO Section Score Plastic Black,20,10.66,consumable,Section Scoring Band,46.7,,,,,,,26/03/2025
SP-SHC/35-RD,35/36mm Spine-Hinge Creaser Red Spacer Sets,40,12,consumable,Spacer,70,19.57,48.9,,,24.00,60.0,23/05/2007
SP-MT/SH-55-0.8,Shoei 55mm Multi-Tool Spacer 0.8mm Thick,19.16,2.5,consumable,Spacer,87,19.57,102.1,,,19.57,102.1,21/04/2011
SP-MT/35-6,Multi-Tool Spacer - 6mm Width - Stahl & MBO 35mm Shaft,19.16,4.81,consumable,Spacer,74.9,19.57,102.1,,,19.57,102.1,22/12/2016
SP-MT/35-5,Multi-Tool Spacer - 5mm Width - Stahl & MBO 35mm Shaft,19.16,4.63,consumable,Spacer,75.8,19.57,102.1,,,19.57,102.1,23/11/2022
SP-MT/35-4,Multi-Tool Spacer - 4mm Width - Stahl & MBO 35mm Shaft,19.16,4.53,consumable,Spacer,76.4,19.57,102.1,,,19.57,102.1,22/12/2016
SP-MT/35-3,Multi-Tool Spacer - 3mm Width - Stahl & MBO 35mm Shaft,19.16,4.33,consumable,Spacer,77.4,19.57,102.1,,,19.57,102.1,04/12/2018
SP-MT/35-2,Multi-Tool Spacer - 2mm Width - Stahl & MBO 35mm Shaft,19.16,3.34,consumable,Spacer,82.6,19.57,102.1,,,19.57,102.1,21/10/2019
SP-MT/35-1,Multi-Tool Spacer - 1mm Width - Stahl & MBO 35mm Shaft,19.16,3.31,consumable,Spacer,82.7,19.57,102.1,,,19.57,102.1,21/08/2023
SP-MT/30-6,Multi-Tool Spacer - 6mm Width - MBO 30mm Shaft,19.16,0,consumable,Spacer,,19.57,102.1,,,19.57,102.1,20/12/2018
SP-MT/30-5,Multi-Tool Spacer - 5mm Width - MBO 30mm Shaft,19.16,0,consumable,Spacer,,19.57,102.1,,,19.57,102.1,21/03/2025
SP-MT/30-4,Multi-Tool Spacer - 4mm Width - MBO 30mm Shaft,19.16,0,consumable,Spacer,,19.57,102.1,,,19.57,102.1,21/03/2025
SP-MT/30-3,Multi-Tool Spacer - 3mm Width - MBO 30mm Shaft,19.16,0,consumable,Spacer,,19.57,102.1,,,19.57,102.1,20/12/2018
SP-MT/30-2,Multi-Tool Spacer - 2mm Width - MBO 30mm Shaft,19.16,0,consumable,Spacer,,19.57,102.1,,,19.57,102.1,20/12/2018
SP-MT/30-1,Multi-Tool Spacer - 1mm Width - MBO 30mm Shaft,19.16,0,consumable,Spacer,,19.57,102.1,,,19.57,102.1,20/12/2018
SP-MT/25-6,Multi-Tool Spacer - 6mm Width - Stahl & GUK 25mm Shaft,19.16,1.73,consumable,Spacer,91,19.57,102.1,,,19.57,102.1,26/10/2023
SP-MT/25-5,Multi-Tool Spacer - 5mm Width - Stahl & GUK 25mm Shaft,19.16,1.73,consumable,Spacer,91,19.57,102.1,,,19.57,102.1,12/08/2021
SP-MT/25-4,Multi-Tool Spacer - 4mm Width - Stahl & GUK 25mm Shaft,19.16,1.73,consumable,Spacer,91,19.57,102.1,,,19.57,102.1,12/08/2021
SP-MT/25-3,Multi-Tool Spacer - 3mm Width - Stahl & GUK 25mm Shaft,19.16,1.73,consumable,Spacer,91,19.57,102.1,,,19.57,102.1,12/08/2021
SP-MT/25-2,Multi-Tool Spacer - 2mm Width - Stahl & GUK 25mm Shaft,19.16,1.73,consumable,Spacer,91,19.57,102.1,,,19.57,102.1,12/08/2021
SP-MT/25-1,Multi-Tool Spacer - 1mm Width - Stahl & GUK 25mm Shaft,19.16,1.73,consumable,Spacer,91,19.57,102.1,,,19.57,102.1,12/08/2021
SC-MU-SP,Muller Spacer 6mm & 4mm Set,58,23.18,consumable,Spacer,60,,,,,,,22/02/2017
QC-WO/SP,Blanking Spacer for Wohlenberg - Single Bevelled Version,26,9.4,consumable,Spacer,63.8,,,,,,,13/08/2021
QC-WO/10MM-HINGE-SP,Wohlenberg 10mm Hinge Spacer Set,159.3,86.88,consumable,Spacer,45.5,,,,,,,18/02/2013
QC-WO-6C/6MM-HINGE-SP-T,Wohlenberg 6mm Blue Dot Male Hinge Spacer Double Channel,45,9.37,consumable,Spacer,79.2,,,,,,,10/02/2025
QC-WO-6C/6MM-HINGE-SP-B,Wohlenberg 6mm Blue Dot Female Hinge Spacer Single Channel,45,7.82,consumable,Spacer,82.6,,,,,,,18/02/2025
CSP-FBELT,CSP - Feeder Belt,60,25.45,consumable,Spacer,57.6,,,,,,,07/02/2024
TWS-ID/MBO30-5,Waste Stripper - 5mm Width - 30mm Inside Diameter,42,5,consumable,Waste-Stripper,88.1,20.3,48.3,,,25.20,60.0,20/11/2024
TWS-ID/MBO30-4,Waste Stripper - 4mm Width - 30mm Inside Diameter,42,5,consumable,Waste-Stripper,88.1,20.3,48.3,,,25.20,60.0,27/07/2022
TWS-ID/MBO30-3,Waste Stripper - 3mm Width - 30mm Inside Diameter,42,5,consumable,Waste-Stripper,88.1,20.3,48.3,,,25.20,60.0,25/03/2024
TWS-ID/MBO-40.5,Waste Stripper - 5mm Width - 40mm Inside Diameter,42,0,consumable,Waste-Stripper,,20.3,48.3,,,25.20,60.0,19/05/2025
TWS-ID/MBO-40.4,Waste Stripper - 4mm Width - 40mm Inside Diameter,42,0,consumable,Waste-Stripper,,20.3,48.3,,,25.20,60.0,11/03/2024
TWS-ID/MBO-40.3,Waste Stripper - 3mm Width - 40mm Inside Diameter,42,5,consumable,Waste-Stripper,88.1,20.3,48.3,,,25.20,60.0,11/03/2024
TWS-ID/MBO-35.3,35mm MBO Waste Stripper-3mm Thick,42,5,consumable,Waste-Stripper,88.1,20.3,48.3,,,25.20,60.0,09/10/2023
TWS-ID/MB-5,Waste Stripper - 5mm Width - 20mm Inside Diameter,42,5,consumable,Waste-Stripper,88.1,20.3,48.3,,,25.20,60.0,11/03/2022
TWS-ID/MB-4,Waste Stripper - 4mm Width - 20mm Inside Diameter,42,5,consumable,Waste-Stripper,88.1,20.3,48.3,,,25.20,60.0,14/08/2012
TWS-ID/MB-3,Waste Stripper - 3mm Width - 20mm Inside Diameter,42,5,consumable,Waste-Stripper,88.1,20.3,48.3,,,25.20,60.0,30/09/2024
TWS-ID/HO30.5,30mm Horizon Waste Stripper,42,0,consumable,Waste-Stripper,,20.3,48.3,,,25.20,60.0,13/06/2025
TWS-ID/HO20-5,Waste Stripper - 5mm Width - 20mm Inside Diameter,42,5,consumable,Waste-Stripper,88.1,20.3,48.3,,,25.20,60.0,12/01/2024
TWS-ID/HO20-4,Waste Stripper - 4mm Width - 20mm Inside Diameter,42,5,consumable,Waste-Stripper,88.1,20.3,48.3,,,25.20,60.0,26/02/2013
TWS-ID/HO20-3,Waste Stripper - 3mm Width - 20mm Inside Diameter,42,5,consumable,Waste-Stripper,88.1,20.3,48.3,,,25.20,60.0,26/02/2013
TWS-ID/HH45.5,Waste Stripper - 5mm Width - 45mm Inside Diameter,42,5,consumable,Waste-Stripper,88.1,20.3,48.3,,,25.20,60.0,
TWS-ID/HH45.4,Waste Stripper - 4mm Width - 45mm Inside Diameter,42,9.75,consumable,Waste-Stripper,76.8,20.3,48.3,,,25.20,60.0,
TWS-ID/HH45.3,Waste Stripper - 3mm Width - 45mm Inside Diameter,42,9.75,consumable,Waste-Stripper,76.8,20.3,48.3,,,25.20,60.0,03/11/2021
TWS-ID/HH30.5,Waste Stripper - 5mm Width - 30mm Inside Diameter,42,6,consumable,Waste-Stripper,85.7,20.3,48.3,,,25.20,60.0,30/07/2021
TWS-ID/HH30.4,Waste Stripper - 4mm Width - 30mm Inside Diameter,42,0,consumable,Waste-Stripper,,20.3,48.3,,,25.20,60.0,04/04/2025
TWS-ID/HH30.3,Waste Stripper - 3mm Width - 30mm Inside Diameter,42,6,consumable,Waste-Stripper,85.7,20.3,48.3,,,25.20,60.0,11/07/2017
TWS-ID/GUK35-CREASER-5,GUK Creaser 35mm Waste Stripper - 5mm Thick,42,5,consumable,Waste-Stripper,88.1,20.3,48.3,,,25.20,60.0,26/01/2012
TWS-ID/GUK35-CREASER-4,GUK Creaser 35mm Waste Stripper - 4mm Thick,42,5,consumable,Waste-Stripper,88.1,20.3,48.3,,,25.20,60.0,
TWS-ID/GUK35-CREASER-3,GUK Creaser 35mm Waste Stripper - 3mm Thick,42,5,consumable,Waste-Stripper,88.1,20.3,48.3,,,25.20,60.0,29/04/2014
TWS-ID/GUK35-5,Waste Stripper - 5mm Width - 35mm Inside Diameter,42,20,consumable,Waste-Stripper,52.4,20.3,48.3,,,25.20,60.0,13/05/2016
TWS-ID/GUK35-4,Waste Stripper - 4mm Width - 35mm Inside Diameter,42,5,consumable,Waste-Stripper,88.1,20.3,48.3,,,25.20,60.0,24/06/2009
TWS-ID/GUK35-3,Waste Stripper - 3mm Width - 35mm Inside Diameter,42,5,consumable,Waste-Stripper,88.1,20.3,48.3,,,25.20,60.0,19/12/2019
TWS-ID/GUK35-1,Waste Stripper - 1mm Width - 35mm Inside Diameter,42,5,consumable,Waste-Stripper,88.1,20.3,48.3,,,25.20,60.0,23/08/2021
TWS-ID/GUK20-5,20mm GUK Waste Stripper - 5mm Thick,42,5,consumable,Waste-Stripper,88.1,20.3,48.3,,,25.20,60.0,
TWS-ID/GUK20-4,20mm GUK Waste Stripper - 4mm Thick,42,5,consumable,Waste-Stripper,88.1,20.3,48.3,,,25.20,60.0,
TWS-ID/GUK20-3,20mm GUK Waste Stripper - 3mm Thick,42,5,consumable,Waste-Stripper,88.1,20.3,48.3,,,25.20,60.0,
TWS-ID/DCM-5,Waste Stripper - 5mm Width - 36mm Inside Diameter,42,5,consumable,Waste-Stripper,88.1,20.3,48.3,,,25.20,60.0,26/01/2012
TWS-ID/DCM-4,Waste Stripper - 4mm Width - 36mm Inside Diameter,42,5,consumable,Waste-Stripper,88.1,20.3,48.3,,,25.20,60.0,10/05/2007
TWS-ID/DCM-3,Waste Stripper - 3mm Width - 36mm Inside Diameter,42,5,consumable,Waste-Stripper,88.1,20.3,48.3,,,25.20,60.0,
TWS-ID/AGOR-5,Agor Waste Stripper 5mm,42,1.5,consumable,Waste-Stripper,96.4,20.3,48.3,,,25.20,60.0,26/01/2012
TWS-ID/AGOR-4,Agor Waste Stripper 4mm,42,1.5,consumable,Waste-Stripper,96.4,20.3,48.3,,,25.20,60.0,
TWS-ID/AGOR-3,Agor Waste Stripper 3mm,42,1.5,consumable,Waste-Stripper,96.4,20.3,48.3,,,25.20,60.0,07/03/2011
TWS-ID/35-4,Waste Stripper - 4mm Width - 35mm Inside Diameter,42,5,consumable,Waste-Stripper,88.1,20.3,48.3,,,25.20,60.0,11/11/2025
TWS-ID/35-3,Waste Stripper - 3mm Width - 35mm Inside Diameter,42,5,consumable,Waste-Stripper,88.1,20.3,48.3,,,25.20,60.0,09/07/2025
TWS-ID/35,Waste Stripper - 5mm Width - 35mm Inside Diameter,42,6,consumable,Waste-Stripper,85.7,20.3,48.3,,,25.20,60.0,01/05/2025
TWS-ID/25-4,Waste Stripper - 4mm Width - 25mm Inside Diameter,42,5,consumable,Waste-Stripper,88.1,20.3,48.3,,,25.20,60.0,20/09/2024
TWS-ID/25-3,Waste Stripper - 3mm Width - 25mm Inside Diameter,42,5,consumable,Waste-Stripper,88.1,20.3,48.3,,,25.20,60.0,09/11/2023
TWS-ID/25,Waste Stripper - 5mm Width - 25mm Inside Diameter,42,5,consumable,Waste-Stripper,88.1,20.3,48.3,,,25.20,60.0,21/08/2023
TWS-ID/MBO-35.5,35mm MBO Waste Stripper-5mm Thick,42,5,consumable,Waste-Stripper,88.1,,,,,,,03/04/2023
TWS-ID/MBO-35.4,35mm MBO Waste Stripper-4mm Thick,42,5,consumable,Waste-Stripper,88.1,,,,,,,
TWS-ID/MBO-35-5,35mm MBO Waste Stripper 5mm Thick Short Version,42,0,consumable,Waste-Stripper,,,,,,,,23/05/2025
TWS-ID/MBO-35-3,35mm MBO Waste Stripper 3mm Thick Short Version,42,5,consumable,Waste-Stripper,88.1,,,,,,,31/03/2025
TWS-ID/MBO-30.5-SHORT,Waste Stripper MBO 30mm I/D 5mm Width Short Version,42,0,consumable,Waste-Stripper,,,,,,,,02/07/2025
TWS-ID/HH25-M9-3,Waste Stripper For H&H 25mm,42,0,consumable,Waste-Stripper,,,,,,,,
TWS-ID/HH25-M7-3,Waste Stripper For H&H 25mm,42,0,consumable,Waste-Stripper,,,,,,,,
TWS-ID-HO/30,DO NOT USE THIS CODE,42,0,consumable,Waste-Stripper,,,,,,,,
10MMX14-SCREWS,M10 x 14mm Brass Tipped Grubscrew,5.19,3.01,consumable,,42,2.03,39.1,,,3.11,60.0,06/01/2025
EF-HO/20-DSF,Easy Fit Horizon 20mm DSF,997,105.08,consumable,,89.5,426,42.7,,,598.20,60.0,22/04/2022
PS-STA-SM/35-FP,Paper-Scorer Fixed - 35mm I/D,360,70,consumable,,80.6,190,52.8,,,216.00,60.0,03/04/2009
TC-STA-SM/35-FP,DISCONTINUED - Heidelberg Channel Score 35mm,656.4,52.18,consumable,,92.1,350,53.3,,,393.84,60.0,03/09/2008
FEMALE-MB20-FIX,MB 20mm fixed females,600,35,consumable,,94.2,328,54.7,,,360.00,60.0,30/08/2024
FEMALE-MB/20,MB 20mm Floating Female,600,0,consumable,,,328,54.7,,,360.00,60.0,20/01/2020
FEMALE-HO/50,Female for Horizon 50mm O/D,600,20.41,consumable,,96.6,328,54.7,,,360.00,60.0,25/01/2024
FEMALE-HH/35,Female for HH 35mm  Floating,600,54.25,consumable,,91,328,54.7,,,360.00,60.0,18/03/2025
FEMALE-HH/30-FIX,Fixed Female for H&H 30mm,600,0,consumable,,,328,54.7,,,360.00,60.0,07/12/2022
FEMALE-GUK-59.4/OB,Female Guk 59.4mm Orange/Blue Channels only,600,50.63,consumable,,91.6,328,54.7,,,360.00,60.0,02/07/2025
FEMALE-GUK-35FIX,35mm GUK Fixed Female,600,33.44,consumable,,94.4,328,54.7,,,360.00,60.0,16/05/2018
FEMALE-GUK-35,GUK 35mm Floating Female,600,42.16,consumable,,93,328,54.7,,,360.00,60.0,08/03/2018
FEMALE-BF/28,Female for Large Baum,600,500,consumable,,16.7,328,54.7,,,360.00,60.0,05/02/2019
FEMALE-BF/22,Small Baum Female,600,0,consumable,,,328,54.7,,,360.00,60.0,22/01/2021
FEMALE-35-FIX,35mm Fixed Female,600,33.08,consumable,,94.5,328,54.7,,,360.00,60.0,08/10/2024
FEMALE-35,35mm Floating Female,600,70.92,consumable,,88.2,328,54.7,,,360.00,60.0,09/04/2025
FEMALE-30-FIX,Female 30mm Fixed,600,0,consumable,,,328,54.7,,,360.00,60.0,13/06/2025
FEMALE-30,30mm Floating Female,600,27.08,consumable,,95.5,328,54.7,,,360.00,60.0,22/11/2024
FEMALE-25-FIX,25mm Fixed Female,600,26.2,consumable,,95.6,328,54.7,,,360.00,60.0,25/10/2023
FEMALE-25,25mm Floating Female,600,25.5,consumable,,95.8,328,54.7,,,360.00,60.0,27/08/2021
FEMALE-20-FIX,20mm Fixed Female,600,0,consumable,,,328,54.7,,,360.00,60.0,11/03/2014
M4X6MMBESPOKESCREW,M4 X 6MM Bespoke Screw for Horizon Quad Creaser,3.5,0,consumable,,,2.03,58,,,2.10,60.0,20/03/2025
CC-MU-01-BOLT,Fixing bolt for CC-MU-01,3.5,0.06,consumable,,98.3,2.03,58,,,2.10,60.0,26/09/2015
8MMX6-SCREWS,M8 x 6mm Brass Tipped Grubscrew,3.5,1.47,consumable,,58,2.03,58,,,2.10,60.0,24/07/2025
6X25SCREWS,M6 x 25mm Slotted Headless Screw,3.5,0.23,consumable,,93.4,2.03,58,,,2.10,60.0,
6MMX8-SCREWS,M6 x 8mm Brass Tipped Grubscrew,3.5,1.29,consumable,,63.1,2.03,58,,,2.10,60.0,13/02/2025
6MMX6.5SCREWS,M6 x 6.5mm Brass Tipped Grubscrew,3.5,0.64,consumable,,81.7,2.03,58,,,2.10,60.0,10/04/2025
6MMX36-SCREWS,6mm x 36mm Hexagon Screw,3.5,1,consumable,,71.4,2.03,58,,,2.10,60.0,16/07/2024
6MM-SCREWS,M6 x 5mm Brass Tipped Grubscrew,3.5,0.51,consumable,,85.4,2.03,58,,,2.10,60.0,22/10/2024
5MMX6-DOM-SCREWS,M5 x 6mm Socket Dome Screw - Dave has them,3.5,0,consumable,,,2.03,58,,,2.10,60.0,24/08/2011
5MMX35-SCREWS,5mm x 30mm Screws,3.5,0.11,consumable,,96.9,2.03,58,,,2.10,60.0,
5MMX10-SCREWS,M5 x 10mm long stainless steel screws,3.5,0.09,consumable,,97.4,2.03,58,,,2.10,60.0,
50MM-BOLT,50mm Long Fixing Bolt,3.5,0.19,consumable,,94.6,2.03,58,,,2.10,60.0,
4MMX4,M4 x 4mm Grubscrew,3.5,0.5,consumable,,85.7,2.03,58,,,2.10,60.0,
10MMX18-SCREWS,M10 X 18mm Brass tipped Grub Screws,3.5,0,consumable,,,2.03,58,,,2.10,60.0,
PD-36-FP,Standard Micro-Perforator to fit Agor & Multigraf 36mm shaft,400,110,consumable,,72.5,250,62.5,,,250.00,62.5,14/11/2023
TC-DIG-RO/20-FP,DISCONTINUED Rollem De-lux Tri-Creaser,656.4,100,consumable,,84.8,418,63.7,,,418.00,63.7,06/10/2014
CC-MU-01-WASH,Washers for CC-MU-01,2.5,0.23,consumable,,90.8,1.64,65.6,,,1.64,65.6,
CSM-FTROLLER,CSM - Roller to Fit CSM Feeder Tower Unit,45.5,18.71,consumable,,58.9,30,65.9,,,30.00,65.9,11/12/2025
DC-STA-MB/20-FP,Standard Digi-Creaser for Cas 38/52,626.4,32.61,consumable,,94.8,418,66.7,,,418.00,66.7,18/03/2014
Z-TAPE-ADH/8X50,8mm x 50m Self-Adhesive Tape for Creasing Matrix,12,0.93,consumable,,92.3,8.12,67.7,,,8.12,67.7,29/08/2024
Z-TAPE-ADH/4X50,4mm x 50m Self-Adhesive Tape for Creasing Matrix,12,0.48,consumable,,96,8.12,67.7,,,8.12,67.7,28/07/2025
GB-WO/98,Wohlenberg Gripper Boss Support Top Roller x4,204,0,consumable,,,142,69.6,,,142.00,69.6,29/07/2014
COLLAR-FF-SMY,Collar for Fast Fit Smyth,66,0,consumable,,,46,69.7,,,46.00,69.7,18/10/2021
COLLAR-FF-SH/55,Locking Collar for Shoei 55mm Fast Fit,66,0,consumable,,,46,69.7,,,46.00,69.7,21/04/2016
COLLAR-FF-RS,Locking Collar for Fast Fit Roto Score,66,0,consumable,,,46,69.7,,,46.00,69.7,10/06/2022
COLLAR-FF-ROS,Locking collar for Rosback Fast Fit,66,18.85,consumable,,71.4,46,69.7,,,46.00,69.7,18/11/2019
COLLAR-FF-RO,Locking Collar for Rollem Fast Fit,66,15.37,consumable,,76.7,46,69.7,,,46.00,69.7,18/11/2024
COLLAR-FF-HO/50,Locking Collar for Horizon,66,14.1,consumable,,78.6,46,69.7,,,46.00,69.7,
COLLAR-FF-HH/35,Locking Collar for H&H 35mm,66,18.79,consumable,,71.5,46,69.7,,,46.00,69.7,12/08/2024
COLLAR-FF-GUK/35,Locking Collar for GUK Fast Fit,66,10.06,consumable,,84.8,46,69.7,,,46.00,69.7,13/09/2019
COLLAR-FF-DM,Locking Collar for Fast Fit Dick Moll,66,26.6,consumable,,59.7,46,69.7,,,46.00,69.7,07/03/2023
COLLAR-FF-35,Locking collar for 35mm Fast Fit,66,18.81,consumable,,71.5,46,69.7,,,46.00,69.7,19/01/2023
COLLAR-FF-30,Locking collar for 30mm Fast Fit,66,16.45,consumable,,75.1,46,69.7,,,46.00,69.7,07/07/2023
COLLAR-FF-25,Locking Collar for 25mm Fast Fit,66,10,consumable,,84.8,46,69.7,,,46.00,69.7,02/08/2024
COLLAR-EF-ROS,Locking Collar for Rosback Easy Fit,66,5.91,consumable,,91,46,69.7,,,46.00,69.7,
COLLAR-EF-GUK-35,Locking Collar for GUK Easy Fit,66,15.81,consumable,,76,46,69.7,,,46.00,69.7,12/04/2019
COLLAR-EF-BF/28,Locking Collar for Easy Fit Baum 28,66,14.65,consumable,,77.8,46,69.7,,,46.00,69.7,
COLLAR-EF-35-SP,Spacer Collar for 35mm Easy Fit,66,10,consumable,,84.8,46,69.7,,,46.00,69.7,
COLLAR-EF-35,Locking Collar for 35mm Easy Fit,66,10,consumable,,84.8,46,69.7,,,46.00,69.7,02/05/2017
COLLAR-EF-30-SP,Spacer Collar for 30mm Easy Fit,66,10,consumable,,84.8,46,69.7,,,46.00,69.7,
COLLAR-EF-25-SP,Spacer Collar for 25mm Easy Fit,66,10,consumable,,84.8,46,69.7,,,46.00,69.7,
COLLAR-EF-25,Locking Collar for 25mm Easy Fit,66,10,consumable,,84.8,46,69.7,,,46.00,69.7,12/10/2018
25MM-HO-SPRING,25mm Long Pressure Strengthening Spring,3.5,0.73,consumable,,79.1,2.44,69.7,,,2.44,69.7,04/08/2023
MT-BH-SH/65,Multi-Tool Blade Holder - 65mm O/D - Shoei,408,115.2,consumable,,71.8,291,71.3,,,291.00,71.3,23/10/2023
MT-BH-HO/20,Multi-Tool Blade Holder - 20mm - Horizon,408,87.57,consumable,,78.5,291,71.3,,,291.00,71.3,16/02/2009
MT-BH-HH/35,Multi-Tool Blade Holder - 35mm - H&H,408,49.22,consumable,,87.9,291,71.3,,,291.00,71.3,17/01/2014
