Product Code,Description,Sales Price,Cost Price,Type,Category,Margin %,Gina Pricing,Gina %,Uwe Pricing,Uwe %,New Distributor Price,New Distributor Price %,Price Difference,Last Order Date
FF-LO-01,Tri-Creaser Fast Fit to fit Longford 45mm Top Shaft & 50.1mm,1316.4,139.44,tool,Fast-Fit Tri-Creaser,89.4,578,43.9,640,48.6,789.84,60.0,211.84,21/11/2024
FF-HO/VP-66-FP,Horizon VP-66 Tri-Creaser Fast Fit (1x Male 1x Female only),1316.4,70.2,tool,Fast-Fit Tri-Creaser,94.7,578,43.9,640,48.6,789.84,60.0,211.84,09/10/2008
FF-HO/65-FP,Tri-Creaser Fast Fit to fit Horizon 29.84mm shafts,1316.4,146.54,tool,Fast-Fit Tri-Creaser,88.9,578,43.9,640,48.6,789.84,60.0,211.84,11/03/2024
FF-HO/50-FP-B,Horizon Fast Fit to fit 20mm exit shafts,1316.4,69,tool,Fast-Fit Tri-Creaser,94.8,578,43.9,640,48.6,789.84,60.0,211.84,23/09/2022
FF-HO/50-FP,Tri-Creaser Fast Fit to fit Horizon 20mm shafts,1316.4,86.77,tool,Fast-Fit Tri-Creaser,93.4,578,43.9,640,48.6,789.84,60.0,211.84,14/08/2024
FF-HO/40.2-FP-01,Tri-Creaser Fast Fit to fit Horizon 24.8mm shafts,1316.4,111.68,tool,Fast-Fit Tri-Creaser,91.5,578,43.9,640,48.6,789.84,60.0,211.84,12/08/2024
FF-HO/20-FP-DSF-01-B,Tri Creaser Fast Fit Horizon 20mm Advance System,1747,556.04,tool,Fast-Fit Tri-Creaser,68.2,777,44.5,850,48.7,1048.20,60.0,271.20,20/12/2024
FF-HO/20-DSF,Tri Creaser Fast Fit  Horizon 20mm Advance Female Pack Only,997,143.21,tool,Fast-Fit Tri-Creaser,85.6,426,42.7,486,48.7,598.20,60.0,172.20,22/04/2022
FF-HH/46-FIX,H&H Fast Fit 35mm I/D 46mm O/D,1316.4,112.33,tool,Fast-Fit Tri-Creaser,91.5,578,43.9,640,48.6,789.84,60.0,211.84,03/09/2010
FF-HH/40-FIX,Tri-Creaser Fast Fit to fit Herzog and Heymann 40mm shafts,1316.4,119.07,tool,Fast-Fit Tri-Creaser,91.0,578,43.9,640,48.6,789.84,60.0,211.84,08/05/2015
FF-HH/35-FP-DSF-01-B,Tri-Creaser Fast Fit H&H 35mm Advance System,1747,178.41,tool,Fast-Fit Tri-Creaser,89.8,777,44.5,850,48.7,1048.20,60.0,271.20,15/07/2024
FF-HH/35-FP-01-B,H&H 35mm Fast Fit Poly Band No lugs,1316.4,70,consumable,NEGLECTED,94.7,578,43.9,640,48.6,789.84,60.0,211.84,
FF-HH/35-FP-01,Tri-Creaser Fast Fit to fit Herzog and Heymann 35mm shafts,1316.4,86.38,tool,Fast-Fit Tri-Creaser,93.4,578,43.9,640,48.6,789.84,60.0,211.84,18/03/2025
FF-HH/35-DSF,Tri Creaser Fast Fit H&H 35mm Advance Female Pack Only,997,118.07,tool,Fast-Fit Tri-Creaser,88.2,426,42.7,486,48.7,598.20,60.0,172.20,18/11/2024
FF-HH/30-FIX-01-B,H&H 30mm Fast Fit with Fixed Female Component,1316.4,70.45,tool,Fast-Fit Tri-Creaser,94.6,578,43.9,640,48.6,789.84,60.0,211.84,24/03/2017
FF-HH/30-FIX-01,Tri-Creaser Fast Fit to fit Herzog and Heymann 30mm shafts,1316.4,56.48,tool,Fast-Fit Tri-Creaser,95.7,578,43.9,640,48.6,789.84,60.0,211.84,07/03/2025
FF-HH/25-FIX-01-B,Tri-Creaser Fast Fit to fit Herzog and Heymann 25mm shafts,1316.4,74.2,tool,Fast-Fit Tri-Creaser,94.4,578,43.9,640,48.6,789.84,60.0,211.84,12/03/2021
FF-HH/20-FIX,Tri-Creaser Fast Fit to fit Herzog and Heymann 20mm shafts,656.4,135.25,tool,Fast-Fit Tri-Creaser,79.4,451,68.7,451,68.7,451.00,68.7,0.00,18/06/2025
FF-GW-FP-01-B,Tri-Creaser Fast Fit to fit Graphic Wizard 4.74mm Top Shaft,656.4,146.25,tool,Fast-Fit Tri-Creaser,77.7,451,68.7,451,68.7,451.00,68.7,0.00,16/05/2023
FF-GU/35-FP-01-B,GUK Fast Fit Tri-Creaser Poly Bands,1316.4,83.26,consumable,NEGLECTED,93.7,578,43.9,640,48.6,789.84,60.0,211.84,
FF-GU/35-FP-01,Tri-Creaser Fast Fit to fit GUK 35mm shafts,1316.4,171.92,tool,Fast-Fit Tri-Creaser,86.9,578,43.9,640,48.6,789.84,60.0,211.84,26/06/2025
FF-GU/35-FIX-01,Tri-Creaser Fast Fit to fit GUK 35mm shafts with Fixed Femal,1316.4,81.81,tool,Fast-Fit Tri-Creaser,93.8,578,43.9,640,48.6,789.84,60.0,211.84,05/09/2024
FF-GU/35-DSF,Tri Creaser Fast Fit GUK 35m Advance Female Only Pack,997,92.97,tool,Fast-Fit Tri-Creaser,90.7,426,42.7,486,48.7,598.20,60.0,172.20,19/04/2022
FF-GA/01-FP-01,"Tri-Creaser Fast Fit to fit Ga-Vehren 25.41mm or 1"" shafts",1316.4,157.74,tool,Fast-Fit Tri-Creaser,88.0,578,43.9,640,48.6,789.84,60.0,211.84,06/06/2022
FF-EC-FP,"Tri-Creaser Fast Fit to fit Econocrease 31.78mm or 1 1/4"" sh",1316.4,129.04,tool,Fast-Fit Tri-Creaser,90.2,578,43.9,640,48.6,789.84,60.0,211.84,24/08/2023
FF-DSF/ROS-NY-Y,Tri Creaser Advance Yellow Receiver Ring,42,17.09,consumable,Female Receiver Ring,59.3,27.81,66.2,27.81,66.2,27.81,66.2,0.00,
FF-DSF/ROS-NY-O,Tri Creaser Advance Orange Receiver Ring,42,17.96,consumable,Female Receiver Ring,57.2,27.81,66.2,27.81,66.2,27.81,66.2,0.00,
FF-DSF/ROS-NY-B,Tri Creaser Advance Blue Female Receiver Ring,42,16.36,consumable,Female Receiver Ring,61.0,27.81,66.2,27.81,66.2,27.81,66.2,0.00,
FF-DSF/RO-NY-Y,Tri-Creaser Advance Yellow Female Receiver Ring,42,7.2,consumable,Female Receiver Ring,82.9,27.81,66.2,27.81,66.2,27.81,66.2,0.00,08/01/2025
FF-DSF/RO-NY-R,Tri-Creaser Advance Red Female Receiver Ring,42,6.69,consumable,Female Receiver Ring,84.1,27.81,66.2,27.81,66.2,27.81,66.2,0.00,10/01/2024
FF-DSF/RO-NY-B,Tri-Creaser Advance Blue Female Receiver Ring,42,6.65,consumable,Female Receiver Ring,84.2,27.81,66.2,27.81,66.2,27.81,66.2,0.00,10/01/2024
FF-DSF/PET-40-NY-Y,Petratto 40mm Double Score Female Creasing Ring  Yellow,42,15.43,consumable,Female Receiver Ring,63.3,27.81,66.2,27.81,66.2,27.81,66.2,0.00,05/02/2024
FF-DSF/PET-40-NY-R,Petratto 40mm Double Score Female Creasing Ring. Red,42,8.48,consumable,Female Receiver Ring,79.8,27.81,66.2,27.81,66.2,27.81,66.2,0.00,07/03/2022
FF-DSF/PET-40-NY-B,Petratto 40mm Double Score Female Creasing Ring .Blue,42,13.73,consumable,Female Receiver Ring,67.3,27.81,66.2,27.81,66.2,27.81,66.2,0.00,13/12/2024
FF-DSF/HO-20-NY-Y,Tri-Creaser Advance Yellow Female Receiver Ring,42,8.13,consumable,Female Receiver Ring,80.6,27.81,66.2,27.81,66.2,27.81,66.2,0.00,15/02/2024
FF-DSF/HO-20-NY-R,Tri-Creaser Advance Red Female Receiver Ring,42,8.19,consumable,Female Receiver Ring,80.5,27.81,66.2,27.81,66.2,27.81,66.2,0.00,15/02/2024
FF-DSF/HO-20-NY-B,Tri-Creaser Advance Blue Female Receiver Ring,42,8.13,consumable,Female Receiver Ring,80.6,27.81,66.2,27.81,66.2,27.81,66.2,0.00,15/02/2024
FF-DSF/HH-35-NY-Y,Tri-Creaser Advance Yellow Female Receiver Ring,42,4.57,consumable,Female Receiver Ring,89.1,27.81,66.2,27.81,66.2,27.81,66.2,0.00,07/01/2022
FF-DSF/HH-35-NY-W,Tri-Creaser Advance White Female Receiver Ring,42,8.48,consumable,Female Receiver Ring,79.8,27.81,66.2,27.81,66.2,27.81,66.2,0.00,12/10/2018
FF-DSF/HH-35-NY-R,Tri-Creaser Advance Red Female Receiver Ring,42,4.66,consumable,Female Receiver Ring,88.9,27.81,66.2,27.81,66.2,27.81,66.2,0.00,06/07/2018
FF-DSF/HH-35-NY-B,Tri-Creaser Advance Blue Female Receiver Ring,42,4.65,consumable,Female Receiver Ring,88.9,27.81,66.2,27.81,66.2,27.81,66.2,0.00,19/09/2018
FF-DSF/HH-35-NY,Tri-Creaser Advance Black Female Receiver Ring,42,4.73,consumable,Female Receiver Ring,88.7,27.81,66.2,27.81,66.2,27.81,66.2,0.00,
FF-DSF/GU-35-NY-Y,Tri-Creaser Advance Yellow Female Receiver Ring,42,8.2,consumable,Female Receiver Ring,80.5,27.81,66.2,27.81,66.2,27.81,66.2,0.00,17/03/2021
FF-DSF/GU-35-NY-W,Tri-Creaser Advance White Female Receiver Ring,42,7.57,consumable,Female Receiver Ring,82.0,27.81,66.2,27.81,66.2,27.81,66.2,0.00,
FF-DSF/GU-35-NY-R,Tri-Creaser Advance Red Female Receiver Ring,42,8.04,consumable,Female Receiver Ring,80.9,27.81,66.2,27.81,66.2,27.81,66.2,0.00,22/12/2020
FF-DSF/GU-35-NY-B,Tri-Creaser Advance Blue Female Receiver Ring,42,7.64,consumable,Female Receiver Ring,81.8,27.81,66.2,27.81,66.2,27.81,66.2,0.00,19/04/2021
FF-DSF/35-NY-Y,Tri-Creaser Advance Yellow Female Receiver Ring,42,9.53,consumable,Female Receiver Ring,77.3,27.81,66.2,27.81,66.2,27.81,66.2,0.00,24/07/2025
FF-DSF/35-NY-W,Tri-Creaser Advance White Female Receiver Ring,42,8.72,consumable,Female Receiver Ring,79.2,27.81,66.2,27.81,66.2,27.81,66.2,0.00,03/06/2025
FF-DSF/35-NY-R,Tri-Creaser Advance Red Female Receiver Ring,42,9.58,consumable,Female Receiver Ring,77.2,27.81,66.2,27.81,66.2,27.81,66.2,0.00,29/01/2025
FF-DSF/35-NY-B,Tri-Creaser Advance Blue Female Receiver Ring,42,9.49,consumable,Female Receiver Ring,77.4,27.81,66.2,27.81,66.2,27.81,66.2,0.00,29/01/2025
FF-DSF/30-NY-Y,Tri-Creaser Advance Yellow Female Receiver Ring,42,9.49,consumable,Female Receiver Ring,77.4,27.81,66.2,27.81,66.2,27.81,66.2,0.00,22/04/2025
FF-DSF/30-NY-W,Tri-Creaser Advance White Female Receiver Ring,42,14.91,consumable,Female Receiver Ring,64.5,27.81,66.2,27.81,66.2,27.81,66.2,0.00,08/05/2024
FF-DSF/30-NY-R,Tri-Creaser Advance Red Female Receiver Ring,42,9.54,consumable,Female Receiver Ring,77.3,27.81,66.2,27.81,66.2,27.81,66.2,0.00,22/04/2025
FF-DSF/30-NY-B,Tri-Creaser Advance Blue Female Receiver Ring,42,9.49,consumable,Female Receiver Ring,77.4,27.81,66.2,27.81,66.2,27.81,66.2,0.00,22/04/2025
FF-DSF/25-NY-Y,Tri-Creaser Advance Yellow Female Receiver Ring,42,11.26,consumable,Female Receiver Ring,73.2,27.81,66.2,27.81,66.2,27.81,66.2,0.00,14/10/2025
FF-DSF/25-NY-W,Tri-Creaser Advance White Female Receiver Ring,42,7.63,consumable,Female Receiver Ring,81.8,27.81,66.2,27.81,66.2,27.81,66.2,0.00,31/05/2024
FF-DSF/25-NY-R,Tri-Creaser Advance Red Female Receiver Ring,42,11.29,consumable,Female Receiver Ring,73.1,27.81,66.2,27.81,66.2,27.81,66.2,0.00,14/10/2025
FF-DSF/25-NY-BK,Tri-Creaser Advance Black Female Receiver Ring,42,7.84,consumable,NEGLECTED,81.3,27.81,66.2,27.81,66.2,27.81,66.2,0.00,
FF-DSF/25-NY-B,Tri-Creaser Advance Blue Female Receiver Ring,42,8.2,consumable,Female Receiver Ring,80.5,27.81,66.2,27.81,66.2,27.81,66.2,0.00,14/10/2025
FF-DSF/20-MB-NY-Y,MB 20mm Double Score Female Creasing Ring. Yellow,42,9.31,consumable,Female Receiver Ring,77.8,27.81,66.2,27.81,66.2,27.81,66.2,0.00,25/11/2025
FF-DSF/20-MB-NY-W,MB 20mm Double Score Female Narrow Creasing Ring. White,42,7.54,consumable,Female Receiver Ring,82.0,27.81,66.2,27.81,66.2,27.81,66.2,0.00,25/02/2025
FF-DSF/20-MB-NY-R,MB 20mm Double Score Female Creasing Ring. Red,42,9.01,consumable,Female Receiver Ring,78.5,27.81,66.2,27.81,66.2,27.81,66.2,0.00,25/11/2025
FF-DSF/20-MB-NY-B,MB 20mm Double Sore Female Creasing Ring. Blue,42,8.08,consumable,Female Receiver Ring,80.8,27.81,66.2,27.81,66.2,27.81,66.2,0.00,10/09/2024
FF-DM-FP-01,Tri-Creaser Fast Fit to fit Dick Moll 29.62mm shafts,1316.4,96.22,tool,Fast-Fit Tri-Creaser,92.7,578,43.9,640,48.6,789.84,60.0,211.84,04/03/2025
FF-DM-FIX-01,Tri-Creaser Fast Fit to fit Dick Moll 29.62mm shafts with Fi,1316.4,130.6,tool,Fast-Fit Tri-Creaser,90.1,578,43.9,640,48.6,789.84,60.0,211.84,30/05/2025
FF-BF/28-FP-01,"Tri-Creaser Fast Fit to fit Baumfolder 28.58mm or 1 1/8"" sha",1316.4,163.68,tool,Fast-Fit Tri-Creaser,87.6,578,43.9,640,48.6,789.84,60.0,211.84,24/03/2025
FF-BF/22-FP-01-B,Small Baum Fast Fit 22.24mm Exit Shaft,1316.4,116.21,tool,Fast-Fit Tri-Creaser,91.2,578,43.9,640,48.6,789.84,60.0,211.84,20/07/2015
FF-BF/22-FP-01,"Tri-Creaser Fast Fit to fit Baumfolder 22.24mm or 7/8"" shaft",1316.4,130.08,tool,Fast-Fit Tri-Creaser,90.1,578,43.9,640,48.6,789.84,60.0,211.84,18/04/2023
FF-BF/22-FP,Small Baum Fast-Fit to fit 22.24mm Exit Shafts,1316.4,85.69,tool,Fast-Fit Tri-Creaser,93.5,578,43.9,640,48.6,789.84,60.0,211.84,20/12/2013
FF-36-FP,Tri-Creaser Fast Fit to fit Agor & Multigraf 36mm shafts,1316.4,229.03,tool,Fast-Fit Tri-Creaser,82.6,578,43.9,640,48.6,789.84,60.0,211.84,29/06/2022
FF-36-FIX,Tri-Creaser Fast Fit to fit Agor & Multigraf 36mm shafts,1316.4,12.77,tool,Fast-Fit Tri-Creaser,99.0,578,43.9,640,48.6,789.84,60.0,211.84,08/10/2014
FF-36-DSF-SV,Tri Creaser Fast Fit 36mm Advance System Short Version,1747,0,tool,Fast-Fit Tri-Creaser,,777,44.5,850,48.7,1048.20,60.0,271.20,09/01/2018
FEMALE-RS-FIX,Fixed Female Roto Score,600,0,consumable,NEGLECTED,,328,54.7,328,54.7,360.00,60.0,32.00,
FEMALE-RO,Female Rollem,600,0,consumable,NEGLECTED,,328,54.7,328,54.7,360.00,60.0,32.00,
FEMALE-MB20-FIX,MB 20mm fixed females,600,35,consumable,,94.2,328,54.7,328,54.7,360.00,60.0,32.00,30/08/2024
FEMALE-MB/20,MB 20mm Floating Female,600,0,consumable,,,328,54.7,328,54.7,360.00,60.0,32.00,20/01/2020
FEMALE-HO/65,Female Component  Easy-Fit Horizon 30mm 65mm O/D,236,0,consumable,,,328,139.0,328,139.0,328.00,139.0,0.00,13/04/2018
FEMALE-HO/50,Female for Horizon 50mm O/D,600,20.41,consumable,,96.6,328,54.7,328,54.7,360.00,60.0,32.00,25/01/2024
FEMALE-HH/35,Female for HH 35mm  Floating,600,54.25,consumable,,91.0,328,54.7,328,54.7,360.00,60.0,32.00,18/03/2025
FEMALE-HH/30-FIX,Fixed Female for H&H 30mm,600,0,consumable,,,328,54.7,328,54.7,360.00,60.0,32.00,07/12/2022
FEMALE-GUK-59.4/OB,Female Guk 59.4mm Orange/Blue Channels only,600,50.63,consumable,,91.6,328,54.7,328,54.7,360.00,60.0,32.00,02/07/2025
FEMALE-GUK-35FIX,35mm GUK Fixed Female,600,33.44,consumable,,94.4,328,54.7,328,54.7,360.00,60.0,32.00,16/05/2018
FEMALE-GUK-35,GUK 35mm Floating Female,600,42.16,consumable,,93.0,328,54.7,328,54.7,360.00,60.0,32.00,08/03/2018
FEMALE-DM-FIX,Fixed Female Dick Moll,600,48.42,consumable,NEGLECTED,91.9,328,54.7,328,54.7,360.00,60.0,32.00,
FEMALE-DM,Bearing Female Dick Moll,600,56.92,consumable,NEGLECTED,90.5,328,54.7,328,54.7,360.00,60.0,32.00,
FEMALE-BF22-FIX,Small Baum Fixed Female,600,48.47,consumable,NEGLECTED,91.9,328,54.7,328,54.7,360.00,60.0,32.00,
FEMALE-BF/28,Female for Large Baum,600,500,consumable,,16.7,328,54.7,328,54.7,360.00,60.0,32.00,05/02/2019
FEMALE-BF/22,Small Baum Female,600,0,consumable,,,328,54.7,328,54.7,360.00,60.0,32.00,22/01/2021
FEMALE-35-FIX-V,35mm Fixed Female V style,600,0.7,consumable,NEGLECTED,99.9,328,54.7,328,54.7,360.00,60.0,32.00,
FEMALE-35-FIX,35mm Fixed Female,600,33.08,consumable,,94.5,328,54.7,328,54.7,360.00,60.0,32.00,08/10/2024
FEMALE-35,35mm Floating Female,600,70.92,consumable,,88.2,328,54.7,328,54.7,360.00,60.0,32.00,09/04/2025
FEMALE-30-FIX,Female 30mm Fixed,600,0,consumable,,,328,54.7,328,54.7,360.00,60.0,32.00,13/06/2025
FEMALE-30,30mm Floating Female,600,27.08,consumable,,95.5,328,54.7,328,54.7,360.00,60.0,32.00,22/11/2024
FEMALE-25-FIX-V,25mm Fixed Female V Style,600,42.93,consumable,NEGLECTED,92.8,328,54.7,328,54.7,360.00,60.0,32.00,
FEMALE-25-FIX,25mm Fixed Female,600,26.2,consumable,,95.6,328,54.7,328,54.7,360.00,60.0,32.00,25/10/2023
FEMALE-25,25mm Floating Female,600,25.5,consumable,,95.8,328,54.7,328,54.7,360.00,60.0,32.00,27/08/2021
FEMALE-20-FIX,20mm Fixed Female,600,0,consumable,,,328,54.7,328,54.7,360.00,60.0,32.00,11/03/2014
EF-ST/50-FP,Tri-Creaser Easy Fit to fit Stahl/Heidelberg 50mm shafts,1096.7,100.03,tool,Easy-Fit Tri-Creaser,90.9,478,43.6,530,48.3,658.02,60.0,180.02,20/02/2014
EF-ST/45-FP,Tri-Creaser Easy Fit to fit Stahl/Heidelberg 45mm shafts,1096.7,293.48,tool,Easy-Fit Tri-Creaser,73.2,478,43.6,530,48.3,658.02,60.0,180.02,12/06/2009
EF-ST/25-FP-DSF-01-B,Tri Creaser Easy Fit 25mm Advance System,1647,130.94,tool,Easy-Fit Tri-Creaser,92.0,606,36.8,670,40.7,988.20,60.0,382.20,02/05/2023
EF-ST/25-FP,Tri-Creaser Easy Fit to fit Stahl/Heidelberg 25mm shafts,1096.7,98.83,tool,Easy-Fit Tri-Creaser,91.0,478,43.6,530,48.3,658.02,60.0,180.02,29/02/2024
EF-ST/25-DSF,Tri Creaser Easy Fit 25mm Advance Female Only Pack,997,84.88,tool,Easy-Fit Tri-Creaser,91.5,426,42.7,486,48.7,598.20,60.0,172.20,19/04/2022
EF-ST/20-FP,Tri-Creaser Easy Fit to fit Stahl/Heidelberg 20mm shafts,1096.7,90.25,tool,Easy-Fit Tri-Creaser,91.8,478,43.6,530,48.3,658.02,60.0,180.02,13/06/2023
EF-SM/35-FP-DSF-01-B,Tri Creaser Easy Fit 35mm Advance System,1647,117.65,tool,Easy-Fit Tri-Creaser,92.9,606,36.8,670,40.7,988.20,60.0,382.20,05/04/2023
EF-SM/35-FP,Tri-Creaser Easy Fit to fit Stahl/Heidelberg & MBO 35mm shaf,1096.7,14.79,tool,Easy-Fit Tri-Creaser,98.7,478,43.6,530,48.3,658.02,60.0,180.02,04/06/2025
EF-SM/35-FIX,Tri-Creaser Easy Fit to fit Stahl/Heidelberg & MBO 35mm shaf,1096.7,53.43,tool,Easy-Fit Tri-Creaser,95.1,478,43.6,530,48.3,658.02,60.0,180.02,04/06/2024
EF-SM/35-DSF,Tri Creaser Easy Fit 35mm Advance Female Only Pack,997,74.45,tool,Easy-Fit Tri-Creaser,92.5,426,42.7,486,48.7,598.20,60.0,172.20,22/04/2022
EF-SH/35-FP,Tri-Creaser Easy Fit to fit Shoei 35mm Exit Shaft & 65mm Out,1096.7,100.52,tool,Easy-Fit Tri-Creaser,90.8,478,43.6,530,48.3,658.02,60.0,180.02,28/06/2017
EF-SAMC-FP,SAMC Easy-Fit Tri-Creaser,1096.7,12.36,tool,Easy-Fit Tri-Creaser,98.9,478,43.6,530,48.3,658.02,60.0,180.02,30/04/2007
EF-ROS/25-FP,Tri-Creaser Easy Fit to fit Rosback 25.43mm shafts,1096.7,102.2,tool,Easy-Fit Tri-Creaser,90.7,478,43.6,530,48.3,658.02,60.0,180.02,03/02/2020
EF-RO/25-DSF,Easy Fit Rollem DSF,997,127.59,tool,Easy-Fit Tri-Creaser,87.2,426,42.7,486,48.7,598.20,60.0,172.20,15/01/2026
EF-RO/20-REV,Tri-Creaser Easy Fit to fit Rollem 25.43mm shafts,1096.7,195.51,tool,Easy-Fit Tri-Creaser,82.2,478,43.6,530,48.3,658.02,60.0,180.02,20/03/2025
EF-RO/20-FP,Tri-Creaser Easy Fit to fit Rollem 25.43mm shafts,1096.7,111.6,tool,Easy-Fit Tri-Creaser,89.8,478,43.6,530,48.3,658.02,60.0,180.02,11/11/2024
EF-PC/KORA,Tri-Creaser Easy Fit Black Plastic Creasing Rib,28,6,consumable,Plastic Creasing Band,78.6,20.86,74.5,20.86,74.5,20.86,74.5,0.00,24/04/2012
EF-PC/35-Y,35mm Stahl/MBO Yellow Easy Fit Plastic Creaser,28,11.1,consumable,Plastic Creasing Band,60.4,20.86,74.5,20.86,74.5,20.86,74.5,0.00,21/11/2025
EF-PC/35-R,35mm Stahl/MBO Red Easy-Fit Plastic Creaser,28,11.1,consumable,Plastic Creasing Band,60.4,20.86,74.5,20.86,74.5,20.86,74.5,0.00,21/11/2025
EF-PC/35-B,35mm Stahl/MBO Blue Easy Fit Plastic Creaser,28,11.14,consumable,Plastic Creasing Band,60.2,20.86,74.5,20.86,74.5,20.86,74.5,0.00,21/11/2025
EF-PC/30-Y,30mm MBO Yellow Easy Fit Plastic Creaser,28,11.1,consumable,Plastic Creasing Band,60.4,20.86,74.5,20.86,74.5,20.86,74.5,0.00,21/10/2015
EF-PC/30-B,30mm MBO Blue Easy Fit Plastic Creaser,28,6.44,consumable,Plastic Creasing Band,77.0,20.86,74.5,20.86,74.5,20.86,74.5,0.00,18/12/2017
EF-PC/25-Y,Tri-Creaser Easy Fit Yellow Plastic Creasing Rib,28,6.97,consumable,Plastic Creasing Band,75.1,20.86,74.5,20.86,74.5,20.86,74.5,0.00,14/03/2017
EF-PC/25-B,Tri-Creaser Easy Fit Blue Plastic Creasing Rib,28,6.44,consumable,Plastic Creasing Band,77.0,20.86,74.5,20.86,74.5,20.86,74.5,0.00,04/11/2011
EF-PC-HO/50-Y,Tri-Creaser Easy Fit Yellow Plastic Creasing Rib,28,6.44,consumable,Plastic Creasing Band,77.0,20.86,74.5,20.86,74.5,20.86,74.5,0.00,18/06/2012
EF-PC-HO/50-B,Tri-Creaser Easy Fit Blue Plastic Creasing Rib,28,6.44,consumable,Plastic Creasing Band,77.0,20.86,74.5,20.86,74.5,20.86,74.5,0.00,18/06/2012
EF-PC-HH/67.5-W,White Plastic Creaser for H&H 67.5mm Easy Fit,28,9.95,consumable,Plastic Creasing Band,64.5,20.86,74.5,20.86,74.5,20.86,74.5,0.00,26/04/2024
EF-PC-HH/67.5-B,Blue Plastic Creaser for H&H 67.5mm Easy Fit,28,7.3,consumable,Plastic Creasing Band,73.9,20.86,74.5,20.86,74.5,20.86,74.5,0.00,13/01/2017
EF-PC-HH/67.5,Black Plastic Creaser for H&H 67.5mm Easy Fit,28,11.8,consumable,Plastic Creasing Band,57.9,20.86,74.5,20.86,74.5,20.86,74.5,0.00,
EF-PC-HH/30-Y,Tri-Creaser Easy Fit Yellow Plastic Creasing Rib,28,5.17,consumable,Plastic Creasing Band,81.5,20.86,74.5,20.86,74.5,20.86,74.5,0.00,23/07/2019
EF-PC-BF/28-Y,Tri-Creaser Easy Fit Yellow Plastic Creasing Rib,28,9.1,consumable,Plastic Creasing Band,67.5,20.86,74.5,20.86,74.5,20.86,74.5,0.00,04/06/2025
EF-PC-BF/28-R,Tri-Creaser Easy Fit Red Plastic Creasing Rib,28,6.53,consumable,Plastic Creasing Band,76.7,20.86,74.5,20.86,74.5,20.86,74.5,0.00,13/02/2012
EF-PC-BF/28-B,Tri-Creaser Easy Fit Blue Plastic Creasing Rib,28,6.38,consumable,Plastic Creasing Band,77.2,20.86,74.5,20.86,74.5,20.86,74.5,0.00,13/02/2012
EF-MF/40-FIX,Tri-Creaser Easy Fit to fit MBO 40mm shafts,1096.7,89.07,tool,Easy-Fit Tri-Creaser,91.9,478,43.6,530,48.3,658.02,60.0,180.02,13/06/2023
EF-MF/30-FP-DSF-01-B,Tri Creaser Easy Fit 30mm Advance System,1647,143.16,tool,Easy-Fit Tri-Creaser,91.3,606,36.8,670,40.7,988.20,60.0,382.20,02/05/2017
EF-MF/30-FP,Tri-Creaser Easy Fit to fit MBO 30mm shafts,1096.7,164.18,tool,Easy-Fit Tri-Creaser,85.0,478,43.6,530,48.3,658.02,60.0,180.02,04/03/2025
EF-MF/30-DSF,Tri Creaser Easy Fit 30mm Advance Female Only Pack,997,67.37,tool,Easy-Fit Tri-Creaser,93.2,426,42.7,486,48.7,598.20,60.0,172.20,22/04/2022
EF-MB/20-FP,Tri-Creaser Easy Fit to fit MB 20mm shafts,1096.7,161.23,tool,Easy-Fit Tri-Creaser,85.3,478,43.6,530,48.3,658.02,60.0,180.02,22/09/2023
EF-KORA/01-FP,Tri-Creaser Easy Fit to fit Kora Machine,1096.7,159.33,tool,Easy-Fit Tri-Creaser,85.5,478,43.6,530,48.3,658.02,60.0,180.02,12/04/2024
EF-ITA/25-FP,Italian Easy-Fit Tri-Creaser - 59mm O/D,1096.7,12.36,tool,Easy-Fit Tri-Creaser,98.9,478,43.6,530,48.3,658.02,60.0,180.02,09/02/2007
EF-HO/65-FP,Tri-Creaser Easy Fit to fit Horizon 29.84mm shafts,1096.7,138.84,tool,Easy-Fit Tri-Creaser,87.3,478,43.6,530,48.3,658.02,60.0,180.02,29/01/2025
EF-HO/50-FP,Tri-Creaser Easy Fit to fit Horizon 20mm shafts,1096.7,108.29,tool,Easy-Fit Tri-Creaser,90.1,478,43.6,530,48.3,658.02,60.0,180.02,19/03/2020
EF-HO/30-FP,Tri Creaser Easy Fit to fit Horizon 48mm Outer Diameter,1096.7,121.03,tool,Easy-Fit Tri-Creaser,89.0,478,43.6,530,48.3,658.02,60.0,180.02,13/12/2017
EF-HO/25-FP,Tri-Creaser Easy Fit to fit Horizon 24.81mm shafts,1096.7,165.73,tool,Easy-Fit Tri-Creaser,84.9,478,43.6,530,48.3,658.02,60.0,180.02,30/01/2019
EF-HO/20-DSF,Easy Fit Horizon 20mm DSF,997,105.08,consumable,,89.5,426,42.7,486,48.7,598.20,60.0,172.20,22/04/2022
EF-HH/67.5-FP-02,Easy Fit Tri-Creaser 45mm I/D 67.5mm O/D with Nylon Ribs,1096.7,9.65,tool,Easy-Fit Tri-Creaser,99.1,478,43.6,530,48.3,658.02,60.0,180.02,05/03/2010
EF-HH/67.5-FP-01,Tri-Creaser Easy Fit to fit Herzog & Heymann 45mm shafts,1096.7,91.55,tool,Easy-Fit Tri-Creaser,91.7,478,43.6,530,48.3,658.02,60.0,180.02,18/01/2010
